228.75824175824175, 18.336263736263735, 0, "wp"
229.5430864753757, 23.590591297838984, 0.01459164886709118
231.71701010217416, 28.29452910275473, 0.011271814976203972
235.0090968517318, 32.555421142048885, -0.007060094373945235
239.1484309371435, 36.48061140675938, -0.03640298996720492
243.86409657150395, 40.177443887924134, -0.07259441254779506
248.88517796790794, 43.75326257658107, -0.1118448924988794
253.9407593394502, 47.315411463768115, -0.1508499187008647
258.7599248992256, 50.97123454052317, -0.18665809466204453
263.0717588603288, 54.828075797884196, -0.21644898452560088
266.60534543585464, 58.99327922688907, -0.23729788037976368
269.08976883889784, 63.57418881857576, -0.24595812704381978
270.2541132825532, 68.67814856398215, -0.23868494091001258
269.8274629799155, 74.41250245414619, -0.2111534621366098
267.53890214407943, 80.88459448010576, -0.15858674897871025
263.1175149881399, 88.20176863289885, -0.07629010931663296
258.66593406593404, 93.81758241758241, 0, "wp"
254.47486845122245, 98.3587366713625, -0.05512998731561728
250.30964514271054, 102.24829563310765, -0.10571799187234225
246.17016159977953, 105.48884479127632, -0.15120947928610065
242.05631528181075, 108.08296963432696, -0.19098892582997334
237.9680036481854, 110.03325565071803, -0.22438089742761835
233.90512415828474, 111.34228832890798, -0.2506557264637946
229.86757427149, 112.01265315735527, -0.2690417441668715
225.8552514471825, 112.04693562451835, -0.27874621542457867
221.8680531447434, 111.44772121885569, -0.2789869176005553
217.90587682355402, 110.2175954288257, -0.269035411857153
213.9686199429956, 108.35914374288689, -0.24827119784212148
210.05617996244933, 105.87495164949767, -0.216243045472699
206.16845434129655, 102.76760463711652, -0.1727302487198842
202.30534053891844, 99.03968819420187, -0.11779339067479708
198.4667360146963, 94.69378780921221, -0.05180301929494397
195.82417582417582, 91.32527472527472, 0, "wp"
190.62269063050383, 83.34493356851235, -0.06325053808827719
187.5903761978226, 76.32006048504351, -0.11684482733369822
186.4696960485472, 70.13721678831297, -0.1588056157459446
187.0031137050928, 64.68296379176547, -0.18726263618905425
188.93309268987443, 59.84386280884577, -0.2008650596520609
192.0020965253072, 55.506475152998604, -0.19928807919594477
195.95258873380627, 51.55736213766871, -0.18364204169335058
200.52703283778666, 47.88308507630085, -0.15654723406126447
205.46789235966355, 44.37020528233977, -0.12178497482806569
210.51763082185198, 40.90528406923018, -0.08369658618324582
215.41871174676706, 37.37488275041688, -0.04663268419985538
219.9135986568239, 33.665562639344586, -0.014652860756975429
223.7447550744376, 29.663885049458045, 0.008514934415440599
226.65464452202326, 25.25641129420201, 0.01936061136173265
228.38573052199598, 20.32970268702124, 0.014445078388161326
228.75824175824178, 16.55604395604395, 3.478737139375006e-16, "wp"
